country,year,crop,yield_hg_ha
Canada,1976,plums_and_sloes,53050.0
Canada,1977,plums_and_sloes,53541.0
Canada,1978,plums_and_sloes,53516.0
Canada,1979,plums_and_sloes,53297.0
Canada,1980,plums_and_sloes,53326.0
Canada,1981,plums_and_sloes,41616.0
Canada,1982,plums_and_sloes,41361.0
Canada,1983,plums_and_sloes,41940.0
Canada,1984,plums_and_sloes,41477.0
Canada,1985,plums_and_sloes,41987.0
Canada,1986,plums_and_sloes,41872.0
Canada,1987,plums_and_sloes,41352.0
Canada,1988,plums_and_sloes,41385.0
Canada,1989,plums_and_sloes,47656.0
Canada,1990,plums_and_sloes,45251.0
Canada,1991,plums_and_sloes,43596.0
Canada,1992,plums_and_sloes,29952.0
Canada,1993,plums_and_sloes,28008.0
Canada,1994,plums_and_sloes,36750.0
Canada,1995,plums_and_sloes,55618.0
Canada,1996,plums_and_sloes,61822.0
Canada,1997,plums_and_sloes,52917.0
Canada,1998,plums_and_sloes,52694.0
Canada,1999,plums_and_sloes,57310.0
Canada,2000,plums_and_sloes,46416.0
Canada,2001,plums_and_sloes,53757.0
Canada,2002,plums_and_sloes,45978.0
Canada,2003,plums_and_sloes,53632.0
Canada,2004,plums_and_sloes,53239.0
Canada,2005,plums_and_sloes,50629.0
Canada,2006,plums_and_sloes,68019.0
Canada,2007,plums_and_sloes,45222.0
Canada,2008,plums_and_sloes,50615.0
Canada,2009,plums_and_sloes,64420.0
Canada,2010,plums_and_sloes,78530.0
Canada,2011,plums_and_sloes,52413.0
Canada,2012,plums_and_sloes,44293.0
Canada,2013,plums_and_sloes,62828.0
Canada,2014,plums_and_sloes,67214.0
Canada,2015,plums_and_sloes,64866.0
Canada,2016,plums_and_sloes,59234.0
Canada,2017,plums_and_sloes,83923.0
Canada,2018,plums_and_sloes,69923.0
Canada,2019,plums_and_sloes,75093.0
Canada,1961,potatoes,160960.0
Canada,1962,potatoes,182152.0
Canada,1963,potatoes,179741.0
Canada,1964,potatoes,190517.0
Canada,1965,potatoes,173135.0
Canada,1966,potatoes,191462.0
Canada,1967,potatoes,171774.0
Canada,1968,potatoes,194680.0
Canada,1969,potatoes,189667.0
Canada,1970,potatoes,194904.0
Canada,1971,potatoes,188363.0
Canada,1972,potatoes,187349.0
Canada,1973,potatoes,193155.0
Canada,1974,potatoes,217693.0
Canada,1975,potatoes,207350.0
Canada,1976,potatoes,219738.0
Canada,1977,potatoes,225227.0
Canada,1978,potatoes,226894.0
Canada,1979,potatoes,243300.0
Canada,1980,potatoes,231738.0
Canada,1981,potatoes,239490.0
Canada,1982,potatoes,245243.0
Canada,1983,potatoes,226148.0
Canada,1984,potatoes,237766.0
Canada,1985,potatoes,262708.0
Canada,1986,potatoes,252736.0
Canada,1987,potatoes,266270.0
Canada,1988,potatoes,245193.0
Canada,1989,potatoes,251214.0
Canada,1990,potatoes,250994.0
Canada,1991,potatoes,96637.0
Canada,1992,potatoes,118173.0
Canada,1993,potatoes,107674.0
Canada,1994,potatoes,112448.0
Canada,1995,potatoes,107859.0
Canada,1996,potatoes,112323.0
Canada,1997,potatoes,111195.0
Canada,1998,potatoes,112271.0
Canada,1999,potatoes,110517.0
Canada,2000,potatoes,116314.0
Canada,2001,potatoes,102703.0
Canada,2002,potatoes,111652.0
Canada,2003,potatoes,118424.0
Canada,2004,potatoes,123630.0
Canada,2005,potatoes,115053.0
Canada,2006,potatoes,130482.0
Canada,2007,potatoes,126498.0
Canada,2008,potatoes,126065.0
Canada,2009,potatoes,127453.0
Canada,2010,potatoes,390809.0
Canada,2011,potatoes,366462.0
Canada,2012,potatoes,386092.0
Canada,2013,potatoes,410606.0
Canada,2014,potatoes,413836.0
Canada,2015,potatoes,427087.0
Canada,2016,potatoes,387791.0
Canada,2017,potatoes,393780.0
Canada,2018,potatoes,389119.0
Canada,2019,potatoes,391049.0
Canada,1993,"pumpkins,_squash_and_gourds",113796.0
Canada,1994,"pumpkins,_squash_and_gourds",321917.0
Canada,1995,"pumpkins,_squash_and_gourds",321250.0
Canada,1996,"pumpkins,_squash_and_gourds",227238.0
Canada,1997,"pumpkins,_squash_and_gourds",239354.0
Canada,1998,"pumpkins,_squash_and_gourds",127932.0
Canada,1999,"pumpkins,_squash_and_gourds",139645.0
Canada,2000,"pumpkins,_squash_and_gourds",113109.0
Canada,2001,"pumpkins,_squash_and_gourds",108903.0
Canada,2002,"pumpkins,_squash_and_gourds",123199.0
Canada,2003,"pumpkins,_squash_and_gourds",132278.0
Canada,2004,"pumpkins,_squash_and_gourds",128772.0
Canada,2005,"pumpkins,_squash_and_gourds",146369.0
Canada,2006,"pumpkins,_squash_and_gourds",160206.0
Canada,2007,"pumpkins,_squash_and_gourds",128222.0
Canada,2008,"pumpkins,_squash_and_gourds",149079.0
Canada,2009,"pumpkins,_squash_and_gourds",169756.0
Canada,2010,"pumpkins,_squash_and_gourds",148624.0
Canada,2011,"pumpkins,_squash_and_gourds",164354.0
Canada,2012,"pumpkins,_squash_and_gourds",176826.0
Canada,2013,"pumpkins,_squash_and_gourds",149174.0
Canada,2014,"pumpkins,_squash_and_gourds",190034.0
Canada,2015,"pumpkins,_squash_and_gourds",192301.0
Canada,2016,"pumpkins,_squash_and_gourds",192354.0
Canada,2017,"pumpkins,_squash_and_gourds",203054.0
Canada,2018,"pumpkins,_squash_and_gourds",215297.0
Canada,2019,"pumpkins,_squash_and_gourds",218257.0
Canada,1961,rapeseed,8853.0
Canada,1962,rapeseed,8847.0
Canada,1963,rapeseed,9802.0
Canada,1964,rapeseed,9381.0
Canada,1965,rapeseed,8826.0
Canada,1966,rapeseed,9482.0
Canada,1967,rapeseed,8545.0
Canada,1968,rapeseed,10335.0
Canada,1969,rapeseed,9304.0
Canada,1970,rapeseed,9991.0
Canada,1971,rapeseed,10034.0
Canada,1972,rapeseed,9821.0
Canada,1973,rapeseed,9465.0
Canada,1974,rapeseed,9098.0
Canada,1975,rapeseed,10055.0
Canada,1976,rapeseed,11631.0
Canada,1977,rapeseed,13582.0
Canada,1978,rapeseed,12381.0
Canada,1979,rapeseed,10011.0
Canada,1980,rapeseed,11939.0
Canada,1981,rapeseed,13189.0
Canada,1982,rapeseed,12700.0
Canada,1983,rapeseed,11275.0
Canada,1984,rapeseed,11109.0
Canada,1985,rapeseed,12568.0
Canada,1986,rapeseed,14342.0
Canada,1987,rapeseed,14401.0
Canada,1988,rapeseed,11488.0
Canada,1989,rapeseed,11001.0
Canada,1990,rapeseed,12914.0
Canada,1991,rapeseed,13451.0
Canada,1992,rapeseed,12716.0
Canada,1993,rapeseed,13398.0
Canada,1994,rapeseed,12568.0
Canada,1995,rapeseed,12207.0
Canada,1996,rapeseed,14669.0
Canada,1997,rapeseed,13129.0
Canada,1998,rapeseed,14079.0
Canada,1999,rapeseed,15812.0
Canada,2000,rapeseed,14828.0
Canada,2001,rapeseed,13255.0
Canada,2002,rapeseed,12460.0
Canada,2003,rapeseed,14440.0
Canada,2004,rapeseed,15767.0
Canada,2005,rapeseed,18324.0
Canada,2006,rapeseed,17182.0
Canada,2007,rapeseed,15177.0
Canada,2008,rapeseed,19466.0
Canada,2009,rapeseed,19794.0
Canada,2010,rapeseed,18648.0
Canada,2011,rapeseed,19248.0
Canada,2012,rapeseed,15653.0
Canada,2013,rapeseed,22531.0
Canada,2014,rapeseed,19554.0
Canada,2015,rapeseed,21970.0
Canada,2016,rapeseed,23718.0
Canada,2017,rapeseed,23000.0
Canada,2018,rapeseed,22306.0
Canada,2019,rapeseed,22417.0
Canada,1961,raspberries,38171.0
Canada,1962,raspberries,37394.0
Canada,1963,raspberries,37818.0
Canada,1964,raspberries,39363.0
Canada,1965,raspberries,36800.0
Canada,1966,raspberries,38428.0
Canada,1967,raspberries,35564.0
Canada,1968,raspberries,36143.0
Canada,1969,raspberries,36868.0
Canada,1970,raspberries,37089.0
Canada,1971,raspberries,32311.0
Canada,1972,raspberries,33183.0
Canada,1973,raspberries,32872.0
Canada,1974,raspberries,31000.0
Canada,1975,raspberries,29887.0
Canada,1976,raspberries,28904.0
Canada,1977,raspberries,34023.0
Canada,1978,raspberries,33609.0
Canada,1979,raspberries,32883.0
Canada,1980,raspberries,40645.0
Canada,1981,raspberries,50361.0
Canada,1982,raspberries,47615.0
Canada,1983,raspberries,59554.0
Canada,1984,raspberries,58820.0
Canada,1985,raspberries,61052.0
Canada,1986,raspberries,62429.0
Canada,1987,raspberries,65411.0
Canada,1988,raspberries,66814.0
Canada,1989,raspberries,63344.0
Canada,1990,raspberries,41137.0
Canada,1991,raspberries,37794.0
Canada,1992,raspberries,49244.0
Canada,1993,raspberries,50490.0
Canada,1994,raspberries,58292.0
Canada,1995,raspberries,50592.0
Canada,1996,raspberries,40017.0
Canada,1997,raspberries,50020.0
Canada,1998,raspberries,44352.0
Canada,1999,raspberries,50949.0
Canada,2000,raspberries,51526.0
Canada,2001,raspberries,42803.0
Canada,2002,raspberries,44246.0
Canada,2003,raspberries,42559.0
Canada,2004,raspberries,42042.0
Canada,2005,raspberries,43264.0
Canada,2006,raspberries,42151.0
Canada,2007,raspberries,45635.0
Canada,2008,raspberries,49189.0
Canada,2009,raspberries,52734.0
Canada,2010,raspberries,49599.0
Canada,2011,raspberries,49168.0
Canada,2012,raspberries,48382.0
Canada,2013,raspberries,50474.0
Canada,2014,raspberries,58073.0
Canada,2015,raspberries,53537.0
Canada,2016,raspberries,57375.0
Canada,2017,raspberries,53157.0
Canada,2018,raspberries,52081.0
Canada,2019,raspberries,48566.0
Canada,1961,rye,7313.0
Canada,1962,rye,12057.0
Canada,1963,rye,12319.0
Canada,1964,rye,11136.0
Canada,1965,rye,14010.0
Canada,1966,rye,14892.0
Canada,1967,rye,10970.0
Canada,1968,rye,12065.0
Canada,1969,rye,11211.0
Canada,1970,rye,14271.0
Canada,1971,rye,14374.0
Canada,1972,rye,13379.0
Canada,1973,rye,14151.0
Canada,1974,rye,14633.0
Canada,1975,rye,16511.0
Canada,1976,rye,17583.0
Canada,1977,rye,16247.0
Canada,1978,rye,19031.0
Canada,1979,rye,15946.0
Canada,1980,rye,14555.0
Canada,1981,rye,20899.0
Canada,1982,rye,20416.0
Canada,1983,rye,19365.0
Canada,1984,rye,17955.0
Canada,1985,rye,16116.0
Canada,1986,rye,19330.0
Canada,1987,rye,15713.0
Canada,1988,rye,10412.0
Canada,1989,rye,17743.0
Canada,1990,rye,17561.0
Canada,1991,rye,18744.0
Canada,1992,rye,19333.0
Canada,1993,rye,19777.0
Canada,1994,rye,21227.0
Canada,1995,rye,19111.0
Canada,1996,rye,19134.0
Canada,1997,rye,19753.0
Canada,1998,rye,19663.0
Canada,1999,rye,22916.0
Canada,2000,rye,22734.0
Canada,2001,rye,18520.0
Canada,2002,rye,17422.0
Canada,2003,rye,22206.0
Canada,2004,rye,25351.0
Canada,2005,rye,24276.0
Canada,2006,rye,23362.0
Canada,2007,rye,21856.0
Canada,2008,rye,24084.0
Canada,2009,rye,24307.0
Canada,2010,rye,24424.0
Canada,2011,rye,25198.0
Canada,2012,rye,28215.0
Canada,2013,rye,25650.0
Canada,2014,rye,24660.0
Canada,2015,rye,23862.0
Canada,2016,rye,31210.0
Canada,2017,rye,33893.0
Canada,2018,rye,29886.0
Canada,2019,rye,32495.0
Canada,1989,safflower_seed,2500.0
Canada,1990,safflower_seed,3019.0
Canada,1991,safflower_seed,3273.0
Canada,1992,safflower_seed,1441.0
Canada,1993,safflower_seed,2500.0
Canada,1994,safflower_seed,5500.0
Canada,1995,safflower_seed,10000.0
Canada,1996,safflower_seed,8750.0
Canada,1997,safflower_seed,11000.0
Canada,1998,safflower_seed,11667.0
Canada,1999,safflower_seed,9500.0
Canada,2000,safflower_seed,13958.0
Canada,2001,safflower_seed,12083.0
Canada,2002,safflower_seed,6875.0
Canada,1961,soybeans,21033.0
Canada,1962,soybeans,20106.0
Canada,1963,soybeans,14754.0
Canada,1964,soybeans,20310.0
Canada,1965,soybeans,20379.0
Canada,1966,soybeans,21723.0
Canada,1967,soybeans,18764.0
Canada,1968,soybeans,20579.0
Canada,1969,soybeans,16007.0
Canada,1970,soybeans,20848.0
Canada,1971,soybeans,18831.0
Canada,1972,soybeans,22866.0
Canada,1973,soybeans,20848.0
Canada,1974,soybeans,16676.0
Canada,1975,soybeans,23242.0
Canada,1976,soybeans,16368.0
Canada,1977,soybeans,26056.0
Canada,1978,soybeans,18072.0
Canada,1979,soybeans,23532.0
Canada,1980,soybeans,24892.0
Canada,1981,soybeans,21734.0
Canada,1982,soybeans,23297.0
Canada,1983,soybeans,20192.0
Canada,1984,soybeans,22642.0
Canada,1985,soybeans,24988.0
Canada,1986,soybeans,24969.0
Canada,1987,soybeans,27542.0
Canada,1988,soybeans,21625.0
Canada,1989,soybeans,22589.0
Canada,1990,soybeans,26096.0
Canada,1991,soybeans,24415.0
Canada,1992,soybeans,23363.0
Canada,1993,soybeans,26005.0
Canada,1994,soybeans,27447.0
Canada,1995,soybeans,27882.0
Canada,1996,soybeans,25168.0
Canada,1997,soybeans,25837.0
Canada,1998,soybeans,27922.0
Canada,1999,soybeans,27698.0
Canada,2000,soybeans,25483.0
Canada,2001,soybeans,15298.0
Canada,2002,soybeans,22814.0
Canada,2003,soybeans,21679.0
Canada,2004,soybeans,25939.0
Canada,2005,soybeans,27082.0
Canada,2006,soybeans,28850.0
Canada,2007,soybeans,23010.0
Canada,2008,soybeans,27906.0
Canada,2009,soybeans,25371.0
Canada,2010,soybeans,29515.0
Canada,2011,soybeans,28738.0
Canada,2012,soybeans,30010.0
Canada,2013,soybeans,28716.0
Canada,2014,soybeans,26786.0
Canada,2015,soybeans,28920.0
Canada,2016,soybeans,29557.0
Canada,2017,soybeans,26293.0
Canada,2018,soybeans,29204.0
Canada,2019,soybeans,26625.0
Canada,1961,spinach,100462.0
Canada,1962,spinach,99020.0
Canada,1963,spinach,98780.0
Canada,1964,spinach,98614.0
Canada,1965,spinach,116813.0
Canada,1966,spinach,110200.0
Canada,1967,spinach,83647.0
Canada,1968,spinach,108865.0
Canada,1969,spinach,69211.0
Canada,1970,spinach,88741.0
Canada,1971,spinach,86203.0
Canada,1972,spinach,77621.0
Canada,1973,spinach,65994.0
Canada,1974,spinach,71705.0
Canada,1975,spinach,71959.0
Canada,1976,spinach,90653.0
Canada,1977,spinach,71488.0
Canada,1978,spinach,82395.0
Canada,1979,spinach,76504.0
Canada,1980,spinach,70526.0
Canada,1981,spinach,57386.0
Canada,1982,spinach,60957.0
Canada,1983,spinach,61058.0
Canada,1984,spinach,82185.0
Canada,1985,spinach,72291.0
Canada,1986,spinach,59780.0
Canada,1987,spinach,80073.0
Canada,1988,spinach,71634.0
Canada,1989,spinach,83324.0
Canada,1990,spinach,71343.0
Canada,1991,spinach,62815.0
Canada,1992,spinach,51798.0
Canada,1993,spinach,53569.0
Canada,1994,spinach,44690.0
Canada,1995,spinach,50662.0
Canada,1996,spinach,54857.0
Canada,1997,spinach,60887.0
Canada,1998,spinach,57682.0
Canada,1999,spinach,57668.0
Canada,2000,spinach,60541.0
Canada,2001,spinach,65694.0
Canada,2002,spinach,54914.0
Canada,2003,spinach,83945.0
Canada,2004,spinach,70983.0
Canada,2005,spinach,63015.0
Canada,2006,spinach,58813.0
Canada,2007,spinach,71649.0
Canada,2008,spinach,53514.0
Canada,2009,spinach,75598.0
Canada,2010,spinach,68261.0
Canada,2011,spinach,57734.0
Canada,2012,spinach,72820.0
Canada,2013,spinach,66597.0
Canada,2014,spinach,81130.0
Canada,2015,spinach,97254.0
Canada,2016,spinach,92755.0
Canada,2017,spinach,90510.0
Canada,2018,spinach,80938.0
Canada,2019,spinach,80967.0
Canada,1961,strawberries,25858.0
Canada,1962,strawberries,25885.0
Canada,1963,strawberries,25916.0
Canada,1964,strawberries,25890.0
Canada,1965,strawberries,25941.0
Canada,1966,strawberries,25944.0
Canada,1967,strawberries,25917.0
Canada,1968,strawberries,25887.0
Canada,1969,strawberries,25881.0
Canada,1970,strawberries,25905.0
Canada,1971,strawberries,39360.0
Canada,1972,strawberries,39336.0
Canada,1973,strawberries,39301.0
Canada,1974,strawberries,39477.0
Canada,1975,strawberries,39406.0
Canada,1976,strawberries,39463.0
Canada,1977,strawberries,39386.0
Canada,1978,strawberries,39298.0
Canada,1979,strawberries,39502.0
Canada,1980,strawberries,39345.0
Canada,1981,strawberries,32160.0
Canada,1982,strawberries,31927.0
Canada,1983,strawberries,28800.0
Canada,1984,strawberries,26114.0
Canada,1985,strawberries,25882.0
Canada,1986,strawberries,57043.0
Canada,1987,strawberries,55983.0
Canada,1988,strawberries,56237.0
Canada,1989,strawberries,51738.0
Canada,1990,strawberries,58352.0
Canada,1991,strawberries,44431.0
Canada,1992,strawberries,56761.0
Canada,1993,strawberries,56346.0
Canada,1994,strawberries,57352.0
Canada,1995,strawberries,61379.0
Canada,1996,strawberries,52275.0
Canada,1997,strawberries,53853.0
Canada,1998,strawberries,54289.0
Canada,1999,strawberries,59521.0
Canada,2000,strawberries,55371.0
Canada,2001,strawberries,54400.0
Canada,2002,strawberries,53518.0
Canada,2003,strawberries,54759.0
Canada,2004,strawberries,56503.0
Canada,2005,strawberries,55429.0
Canada,2006,strawberries,61009.0
Canada,2007,strawberries,61366.0
Canada,2008,strawberries,58322.0
Canada,2009,strawberries,61319.0
Canada,2010,strawberries,63117.0
Canada,2011,strawberries,67361.0
Canada,2012,strawberries,64882.0
Canada,2013,strawberries,74635.0
Canada,2014,strawberries,70546.0
Canada,2015,strawberries,77037.0
Canada,2016,strawberries,82834.0
Canada,2017,strawberries,100530.0
Canada,2018,strawberries,90859.0
Canada,2019,strawberries,102954.0
Canada,1961,sugar_beet,291863.0
Canada,1962,sugar_beet,292722.0
Canada,1963,sugar_beet,302687.0
Canada,1964,sugar_beet,287187.0
Canada,1965,sugar_beet,301191.0
Canada,1966,sugar_beet,321496.0
Canada,1967,sugar_beet,290917.0
Canada,1968,sugar_beet,309032.0
Canada,1969,sugar_beet,305087.0
Canada,1970,sugar_beet,298887.0
Canada,1971,sugar_beet,336127.0
Canada,1972,sugar_beet,308993.0
Canada,1973,sugar_beet,324693.0
Canada,1974,sugar_beet,274956.0
Canada,1975,sugar_beet,293040.0
Canada,1976,sugar_beet,360872.0
Canada,1977,sugar_beet,394860.0
Canada,1978,sugar_beet,383064.0
Canada,1979,sugar_beet,360017.0
Canada,1980,sugar_beet,331615.0
Canada,1981,sugar_beet,414988.0
Canada,1982,sugar_beet,356794.0
Canada,1983,sugar_beet,377799.0
Canada,1984,sugar_beet,337591.0
Canada,1985,sugar_beet,333333.0
Canada,1986,sugar_beet,403974.0
Canada,1987,sugar_beet,437611.0
Canada,1988,sugar_beet,348058.0
Canada,1989,sugar_beet,366372.0
Canada,1990,sugar_beet,390747.0
Canada,1991,sugar_beet,436181.0
Canada,1992,sugar_beet,342321.0
Canada,1993,sugar_beet,351707.0
Canada,1994,sugar_beet,427961.0
Canada,1995,sugar_beet,415749.0
Canada,1996,sugar_beet,442912.0
Canada,1997,sugar_beet,448446.0
Canada,1998,sugar_beet,483516.0
Canada,1999,sugar_beet,427529.0
Canada,2000,sugar_beet,494578.0
Canada,2001,sugar_beet,465214.0
Canada,2002,sugar_beet,341287.0
Canada,2003,sugar_beet,562314.0
Canada,2004,sugar_beet,523873.0
Canada,2005,sugar_beet,453582.0
Canada,2006,sugar_beet,580600.0
Canada,2007,sugar_beet,552174.0
Canada,2008,sugar_beet,499565.0
Canada,2009,sugar_beet,603394.0
Canada,2010,sugar_beet,449558.0
Canada,2011,sugar_beet,581074.0
Canada,2012,sugar_beet,592772.0
Canada,2013,sugar_beet,672697.0
Canada,2014,sugar_beet,716790.0
Canada,2015,sugar_beet,689726.0
Canada,2016,sugar_beet,718496.0
Canada,2017,sugar_beet,734381.0
Canada,2018,sugar_beet,756429.0
Canada,2019,sugar_beet,728871.0
Canada,1961,sunflower_seed,7971.0
Canada,1962,sunflower_seed,8459.0
Canada,1963,sunflower_seed,10631.0
Canada,1964,sunflower_seed,4412.0
Canada,1965,sunflower_seed,4817.0
Canada,1966,sunflower_seed,6934.0
Canada,1967,sunflower_seed,8813.0
Canada,1968,sunflower_seed,6935.0
Canada,1969,sunflower_seed,7939.0
Canada,1970,sunflower_seed,8800.0
Canada,1971,sunflower_seed,7916.0
Canada,1972,sunflower_seed,8781.0
Canada,1973,sunflower_seed,7898.0
Canada,1974,sunflower_seed,9714.0
Canada,1975,sunflower_seed,11932.0
Canada,1976,sunflower_seed,11881.0
Canada,1977,sunflower_seed,11877.0
Canada,1978,sunflower_seed,13137.0
Canada,1979,sunflower_seed,13503.0
Canada,1980,sunflower_seed,12186.0
Canada,1981,sunflower_seed,10000.0
Canada,1982,sunflower_seed,12238.0
Canada,1983,sunflower_seed,12470.0
Canada,1984,sunflower_seed,10694.0
Canada,1985,sunflower_seed,11911.0
Canada,1986,sunflower_seed,13908.0
Canada,1987,sunflower_seed,15233.0
Canada,1988,sunflower_seed,11753.0
Canada,1989,sunflower_seed,12772.0
Canada,1990,sunflower_seed,17022.0
Canada,1991,sunflower_seed,16395.0
Canada,1992,sunflower_seed,12706.0
Canada,1993,sunflower_seed,10195.0
Canada,1994,sunflower_seed,14096.0
Canada,1995,sunflower_seed,14876.0
Canada,1996,sunflower_seed,15597.0
Canada,1997,sunflower_seed,12866.0
Canada,1998,sunflower_seed,16250.0
Canada,1999,sunflower_seed,15450.0
Canada,2000,sunflower_seed,17340.0
Canada,2001,sunflower_seed,15539.0
Canada,2002,sunflower_seed,16638.0
Canada,2003,sunflower_seed,13475.0
Canada,2004,sunflower_seed,9422.0
Canada,2005,sunflower_seed,11921.0
Canada,2006,sunflower_seed,20455.0
Canada,2007,sunflower_seed,15851.0
Canada,2008,sunflower_seed,16321.0
Canada,2009,sunflower_seed,16047.0
Canada,2010,sunflower_seed,13152.0
Canada,2011,sunflower_seed,14348.0
Canada,2012,sunflower_seed,21889.0
Canada,2013,sunflower_seed,18873.0
Canada,2014,sunflower_seed,18900.0
Canada,2015,sunflower_seed,18906.0
Canada,2016,sunflower_seed,18400.0
Canada,2017,sunflower_seed,22588.0
Canada,2018,sunflower_seed,21301.0
Canada,2019,sunflower_seed,21840.0
Canada,1961,"tobacco,_unmanufactured",17044.0
Canada,1962,"tobacco,_unmanufactured",17364.0
Canada,1963,"tobacco,_unmanufactured",19780.0
Canada,1964,"tobacco,_unmanufactured",20155.0
Canada,1965,"tobacco,_unmanufactured",20240.0
Canada,1966,"tobacco,_unmanufactured",20160.0
Canada,1967,"tobacco,_unmanufactured",16967.0
Canada,1968,"tobacco,_unmanufactured",18184.0
Canada,1969,"tobacco,_unmanufactured",20894.0
Canada,1970,"tobacco,_unmanufactured",22980.0
Canada,1971,"tobacco,_unmanufactured",25851.0
Canada,1972,"tobacco,_unmanufactured",20276.0
Canada,1973,"tobacco,_unmanufactured",23862.0
Canada,1974,"tobacco,_unmanufactured",23240.0
Canada,1975,"tobacco,_unmanufactured",25487.0
Canada,1976,"tobacco,_unmanufactured",21781.0
Canada,1977,"tobacco,_unmanufactured",23714.0
Canada,1978,"tobacco,_unmanufactured",23827.0
Canada,1979,"tobacco,_unmanufactured",21690.0
Canada,1980,"tobacco,_unmanufactured",23252.0
Canada,1981,"tobacco,_unmanufactured",23729.0
Canada,1982,"tobacco,_unmanufactured",22526.0
Canada,1983,"tobacco,_unmanufactured",23689.0
Canada,1984,"tobacco,_unmanufactured",21995.0
Canada,1985,"tobacco,_unmanufactured",24233.0
Canada,1986,"tobacco,_unmanufactured",21572.0
Canada,1987,"tobacco,_unmanufactured",20781.0
Canada,1988,"tobacco,_unmanufactured",20024.0
Canada,1989,"tobacco,_unmanufactured",24697.0
Canada,1990,"tobacco,_unmanufactured",21490.0
Canada,1991,"tobacco,_unmanufactured",25912.0
Canada,1992,"tobacco,_unmanufactured",24629.0
Canada,1993,"tobacco,_unmanufactured",24620.0
Canada,1994,"tobacco,_unmanufactured",26894.0
Canada,1995,"tobacco,_unmanufactured",27598.0
Canada,1996,"tobacco,_unmanufactured",27295.0
Canada,1997,"tobacco,_unmanufactured",27111.0
Canada,1998,"tobacco,_unmanufactured",26451.0
Canada,1999,"tobacco,_unmanufactured",27790.0
Canada,2000,"tobacco,_unmanufactured",22273.0
Canada,2001,"tobacco,_unmanufactured",24703.0
Canada,2002,"tobacco,_unmanufactured",28803.0
Canada,2003,"tobacco,_unmanufactured",28972.0
Canada,2004,"tobacco,_unmanufactured",27025.0
Canada,2005,"tobacco,_unmanufactured",26875.0
Canada,2006,"tobacco,_unmanufactured",27145.0
Canada,2007,"tobacco,_unmanufactured",26667.0
Canada,2008,"tobacco,_unmanufactured",27223.0
Canada,2009,"tobacco,_unmanufactured",27504.0
Canada,2010,"tobacco,_unmanufactured",27434.0
Canada,2011,"tobacco,_unmanufactured",27514.0
Canada,2012,"tobacco,_unmanufactured",27596.0
Canada,2013,"tobacco,_unmanufactured",27676.0
Canada,2014,"tobacco,_unmanufactured",27628.0
Canada,2015,"tobacco,_unmanufactured",27519.0
Canada,2016,"tobacco,_unmanufactured",27447.0
Canada,2017,"tobacco,_unmanufactured",27479.0
Canada,2018,"tobacco,_unmanufactured",27512.0
Canada,2019,"tobacco,_unmanufactured",27546.0
Canada,1961,tomatoes,274196.0
Canada,1962,tomatoes,294670.0
Canada,1963,tomatoes,255823.0
Canada,1964,tomatoes,256274.0
Canada,1965,tomatoes,290565.0
Canada,1966,tomatoes,278384.0
Canada,1967,tomatoes,284964.0
Canada,1968,tomatoes,279567.0
Canada,1969,tomatoes,253571.0
Canada,1970,tomatoes,337308.0
Canada,1971,tomatoes,345908.0
Canada,1972,tomatoes,312254.0
Canada,1973,tomatoes,362786.0
Canada,1974,tomatoes,315198.0
Canada,1975,tomatoes,339060.0
Canada,1976,tomatoes,368653.0
Canada,1977,tomatoes,404655.0
Canada,1978,tomatoes,385927.0
Canada,1979,tomatoes,395988.0
Canada,1980,tomatoes,350485.0
Canada,1981,tomatoes,367070.0
Canada,1982,tomatoes,378460.0
Canada,1983,tomatoes,393730.0
Canada,1984,tomatoes,376360.0
Canada,1985,tomatoes,391397.0
Canada,1986,tomatoes,387866.0
Canada,1987,tomatoes,387053.0
Canada,1988,tomatoes,366884.0
Canada,1989,tomatoes,404691.0
Canada,1990,tomatoes,472075.0
Canada,1991,tomatoes,397744.0
Canada,1992,tomatoes,398403.0
Canada,1993,tomatoes,489842.0
Canada,1994,tomatoes,534835.0
Canada,1995,tomatoes,555608.0
Canada,1996,tomatoes,574206.0
Canada,1997,tomatoes,546191.0
Canada,1998,tomatoes,675226.0
Canada,1999,tomatoes,623357.0
Canada,2000,tomatoes,518907.0
Canada,2001,tomatoes,526036.0
Canada,2002,tomatoes,650225.0
Canada,2003,tomatoes,669062.0
Canada,2004,tomatoes,746889.0
Canada,2005,tomatoes,759450.0
Canada,2006,tomatoes,738611.0
Canada,2007,tomatoes,750129.0
Canada,2008,tomatoes,751541.0
Canada,2009,tomatoes,764611.0
Canada,2010,tomatoes,743847.0
Canada,2011,tomatoes,680415.0
Canada,2012,tomatoes,846532.0
Canada,2013,tomatoes,832355.0
Canada,2014,tomatoes,669768.0
Canada,2015,tomatoes,666983.0
Canada,2016,tomatoes,728319.0
Canada,2017,tomatoes,782447.0
Canada,2018,tomatoes,803616.0
Canada,2019,tomatoes,830149.0
Canada,1989,triticale,21958.0
Canada,1990,triticale,26397.0
Canada,1991,triticale,21958.0
Canada,1992,triticale,23333.0
Canada,1993,triticale,23923.0
Canada,1994,triticale,22994.0
Canada,1995,triticale,24182.0
Canada,1996,triticale,21205.0
Canada,1997,triticale,20667.0
Canada,1998,triticale,24028.0
Canada,1999,triticale,30264.0
Canada,2000,triticale,24643.0
Canada,2001,triticale,24186.0
